exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,873.82,4374.19,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,281.23,280.25,Premium
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,117.87,2047.59,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,115.01,1615.58,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,45.2,1568.44,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,181.61,1732.34,Bio Certifié
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,218.55,9150.29,Bio Certifié
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Tomates,148.6,1532.95,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,149.23,15379.77,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,128.46,3605.3,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Tomates,38.89,1481.25,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Fromage,55.05,12706.97,Commerce Équitable
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,458.8,3466.47,Standard
Rungis International,Rungis International,France,Île-de-France,N/A,Salades,126.9,2156.25,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,792.5,4362.12,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,393.3,215.91,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,183.02,3510.35,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,172.07,1692.77,Premium
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Oignons,504.13,773.84,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Pommes,183.84,1088.09,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,162.27,1354.68,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,55.02,1179.6,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,70.43,1805.71,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,89.53,1312.86,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,131.05,3602.16,Premium
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Pommes,127.73,1235.87,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,176.73,3986.53,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,330.21,9635.07,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Salades,69.5,2209.72,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Salades,188.41,1971.69,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,123.26,17279.87,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Tomates,183.51,1360.23,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,388.03,3766.56,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Lait,31.81,634.18,Premium
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Tomates,136.07,1460.04,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,182.74,1586.19,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,148.65,3962.23,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,32.78,1348.8,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,190.48,891.13,Premium
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,32.15,2028.02,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,623.28,2645.27,Premium
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Fromage,116.51,12687.33,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Salades,29.85,2046.11,Standard
Rungis International,Rungis International,France,Île-de-France,N/A,Pommes,50.79,1044.2,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Beurre,127.22,9315.93,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,152.15,1018.38,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,166.85,2281.83,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,147.49,4759.22,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,36.2,1183.42,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,180.22,1828.14,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Mandarines,49.72,1470.68,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Pommes,117.48,1085.76,Standard
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,158.49,932.73,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,187.41,3693.06,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,87.47,1796.73,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,186.34,3862.11,Bio Certifié
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,651.52,5091.95,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Oignons,308.33,885.7,Commerce Équitable
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Beurre,126.25,8081.11,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Carottes,471.86,1031.69,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,39.79,1844.96,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,283.22,2126.07,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,149.2,18746.36,Commerce Équitable
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,384.93,2807.13,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Orge,138.71,215.28,Premium
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,135.03,1278.63,Premium
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Salades,82.02,2249.04,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Fromage,107.68,10556.45,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Pommes de terre,105.74,640.36,Commerce Équitable
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,50.07,1240.02,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,86.04,3797.46,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,498.93,3175.69,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,188.32,1266.1,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,184.22,1819.25,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,375.9,2114.24,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,121.83,7985.77,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,425.73,285.6,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,16.83,507.63,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Pommes de terre,872.16,598.83,Commerce Équitable
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Bananes,68.22,862.08,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,11.19,3039.98,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Beurre,90.96,9237.56,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,59.28,1104.11,Bio Certifié
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Pommes,74.12,1333.45,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,73.08,3492.16,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,110.69,3144.44,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Maïs,119.25,250.54,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Orge,33.86,198.31,Premium
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,142.46,908.03,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,74.09,1585.2,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Carottes,705.15,1075.86,Premium
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Orge,18.61,230.32,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,171.79,1748.74,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,979.55,3264.44,Standard
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,131.2,4009.43,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,91.22,1594.46,Bio Certifié
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,486.66,4201.57,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,13.08,3834.3,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,137.75,470.53,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,280.24,1736.6,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Maïs,431.1,265.24,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,155.51,1430.72,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,156.03,1542.04,Premium
Rungis International,Rungis International,France,Île-de-France,N/A,Salades,151.94,1831.23,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,171.39,3022.25,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,467.99,3323.57,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,413.04,2205.21,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,114.15,1263.35,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,19.58,1340.54,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,426.48,3042.03,Premium
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,173.97,402.84,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,109.84,1779.71,Commerce Équitable
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,139.13,1269.83,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,148.05,471.85,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,138.22,4749.25,Premium
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,33.99,1094.03,Premium
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Pommes,70.47,1341.94,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Bananes,179.33,854.09,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Courgettes,961.87,1855.9,Bio Certifié
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,220.99,17339.96,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,101.21,3119.92,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,111.06,3892.3,Commerce Équitable
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Tomates,388.02,2085.17,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Salades,139.62,1889.14,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Bananes,136.66,885.87,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,442.79,16799.79,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Blé,353.17,270.06,Standard
Rungis International,Rungis International,France,Île-de-France,N/A,Pommes,54.18,1101.37,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Pommes de terre,368.27,522.68,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,627.03,4559.87,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,469.65,3524.37,Standard
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Salades,68.48,2068.18,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,179.79,1465.62,Commerce Équitable
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,365.78,8542.29,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,149.15,2254.46,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,72.96,1768.53,Bio Certifié
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,376.52,2883.02,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,626.09,3422.39,Standard
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,24.58,899.82,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,95.83,1338.99,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Lait,88.82,541.06,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,21.67,1838.12,Commerce Équitable
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Mandarines,47.55,1518.98,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Orge,174.95,206.63,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,149.53,410.69,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,427.28,2638.73,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,110.69,1769.91,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,66.3,401.87,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,25.32,3961.55,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,25.24,1668.33,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,68.32,1526.38,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,196.56,3388.84,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Courgettes,480.39,2090.62,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Mandarines,163.84,1907.07,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,12.45,3213.03,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,14.58,398.22,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,152.9,504.75,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,139.74,418.2,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,187.72,445.43,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,962.15,4555.5,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Tomates,614.45,1901.45,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,285.53,3213.11,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Maïs,114.33,300.35,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Cuve,85.58,1685.9,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,106.08,3040.14,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Tomates,602.09,2389.67,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Blé,181.53,251.87,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,428.97,422.54,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,408.42,18094.06,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,495.28,17728.94,Commerce Équitable
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,27.32,1403.66,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Bananes,72.92,1079.79,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Tomates,14.22,1719.84,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Fromage,148.44,10579.62,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives de Table,19.69,3623.41,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,527.58,5070.29,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,402.09,19282.27,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,148.75,1196.35,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Robusta,262.8,3269.24,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Salades,119.89,2199.57,Premium
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,191.87,1675.56,Standard
Rungis International,Rungis International,France,Île-de-France,N/A,Pommes,108.73,1378.75,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Tomates,35.27,1346.43,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,107.41,1945.45,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,730.65,4620.18,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,245.31,4461.85,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Pommes,23.14,1317.9,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,59.62,3704.7,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,324.55,1992.91,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,21.58,3703.72,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Blé,104.29,233.92,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Orge,97.1,195.49,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,128.88,3553.06,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Tomates,276.66,1799.22,Premium
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Blé,70.05,259.52,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,58.59,3318.79,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,83.1,3432.79,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,326.94,1748.94,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,371.7,2047.39,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,56.24,17552.87,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives à Huile,169.7,1899.67,Standard
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,608.13,4720.09,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,149.82,1533.03,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Salades,180.5,1853.71,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,144.26,3412.08,Standard
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Lait,154.4,528.52,Bio Certifié
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,373.05,4880.55,Premium
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,84.78,400.15,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,Tunisie,Sfax,N/A,Olives de Table,334.41,3737.42,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Maïs,132.59,300.6,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,N/A,Bananes,109.45,1126.45,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,152.74,3916.85,Premium
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Carottes,439.01,932.74,Bio Certifié
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Canterbury,N/A,Yaourt,57.22,3307.79,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,185.98,1555.95,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,360.65,9521.46,Premium
Fazenda Brasil,Fazenda Brasil,Brésil,São Paulo,N/A,Arabica,702.42,4137.23,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,162.46,498.79,Standard
Hacienda El Sol,Hacienda El Sol,Espagne,Andalousie,N/A,Olives à Huile,135.84,2151.1,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,162.62,4010.89,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,175.88,3152.3,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Citrons,51.37,1227.02,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Orge,297.01,199.49,Premium
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Maïs,264.74,304.62,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,30.03,3855.8,Premium
Rungis International,Rungis International,France,Île-de-France,N/A,Bananes,36.98,941.27,Standard
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Orge,178.41,190.11,Premium
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Table,61.41,3236.23,Commerce Équitable
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Riz,195.74,461.15,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Oranges,195.4,1076.03,Bio Certifié
Rungis International,Rungis International,France,Île-de-France,N/A,Pommes,41.82,1186.53,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Deglet Nour,78.41,8139.82,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Tomates,123.12,1461.82,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,180.06,3870.9,Premium
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,58.76,1355.3,Bio Certifié
Mercabarna,Mercabarna,Espagne,Catalogne,N/A,Pommes,69.2,1324.44,Standard
Coopérative Oasis,Coopérative Oasis,Maroc,Marrakech-Safi,N/A,Medjool,141.91,16390.22,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Kansas,N/A,Riz,280.84,420.49,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,22.84,3735.23,Commerce Équitable
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,68.46,1162.54,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Souss-Massa,N/A,Pamplemousses,54.55,1354.27,Commerce Équitable
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Maïs,152.55,261.06,Standard
Fattoria Toscana,Fattoria Toscana,Italie,Toscane,N/A,Raisins de Table,150.43,3695.84,Premium
Domaine Saada,Domaine Saada,Maroc,Meknès-Fès,N/A,Maïs,137.6,240.66,Standard
Green Valley Farm,Green Valley Farm,USA,Californie,N/A,Pommes de terre,988.21,602.77,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,N/A,Raisins de Cuve,85.74,1862.91,Bio Certifié
