produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
PlayStation 5,Mode,Terra Bio,532.028261913245,Aucune,327,Standard,569
MacBook Air M3,Sport,Adidas,235.30095247372827,Soldes -30%,398,Budget,406
PlayStation 5,Mode,Adidas,171.34091624352692,Aucune,501,Budget,922
Zara Veste Hiver,Électronique,Nike,-34.633717481659744,Soldes -30%,267,Standard,-16
Huile d'Olive Bio,Électronique,Dyson,1273.0335349534248,Aucune,477,Budget,380
PlayStation 5,Sport,Lindt,-29.35464604654922,Soldes -50%,293,Premium,53
Samsung Galaxy S24,Mode,Samsung,578.1097540856927,Aucune,323,Budget,266
Vélo Décathlon,Maison,Dyson,-3.824630051300481,Black Friday -40%,238,Premium,558
Lampe Philips Hue,Mode,IKEA,33.18172554713897,Aucune,295,Standard,47
Ballon Nike,Alimentation,Samsung,-86.68755734212436,Aucune,687,Budget,371
Canapé IKEA Ektorp,Alimentation,Décathlon,102.37215315185844,Soldes -20%,157,Standard,274
Yaourt Nature,Maison,Décathlon,-432.2503639668989,Aucune,225,Premium,820
Yaourt Nature,Sport,Chanel,82.95060478151777,Aucune,327,Premium,234
Crème L'Oréal,Alimentation,H&M,248.44984039991314,Aucune,305,Premium,869
Ballon Nike,Électronique,Sony,-53.572176795485404,Aucune,1312,Standard,523
Crème L'Oréal,Sport,Dyson,846.3134755330836,Cyber Monday -35%,468,Budget,623
Canapé IKEA Ektorp,Sport,Terra Bio,-61.81096337528605,Aucune,343,Budget,806
Lampe Philips Hue,Alimentation,Dyson,-53.28288428935109,Soldes -30%,12,Standard,223
Lampe Philips Hue,Électronique,H&M,-28.836435161120946,Cyber Monday -35%,519,Premium,1098
MacBook Air M3,Beauté,Apple,707.996050347784,Aucune,150,Premium,202
AirPods Pro,Beauté,Sony,254.53913709073,Aucune,49,Premium,231
Yaourt Nature,Mode,L'Oréal,89.19370921547807,Black Friday -40%,255,Budget,246
Vélo Décathlon,Électronique,Lindt,494.66446084184923,Aucune,531,Premium,190
Vélo Décathlon,Alimentation,Samsung,248.6422980789756,Aucune,986,Premium,321
Nike Air Max,Mode,L'Oréal,74.38549047820555,Soldes -20%,75,Standard,602
MacBook Air M3,Mode,Terra Bio,-61.733851869962166,Soldes -30%,332,Standard,242
MacBook Air M3,Électronique,Danone,185.52536950371498,Soldes -30%,274,Premium,2213
Café Arabica,Alimentation,IKEA,-90.52636574523166,Aucune,149,Standard,501
