produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Aspirateur Dyson V15,Électronique,Samsung,595.7738564666008,Aucune,923,Standard,870
Zara Veste Hiver,Électronique,Nike,-63.94968004063901,Aucune,-209,Budget,993
Canapé IKEA Ektorp,Mode,Apple,86.68606404903393,Aucune,238,Luxe,110
PlayStation 5,Alimentation,Apple,372.0751141779918,Aucune,87,Standard,4028
H&M T-Shirt,Mode,Samsung,498.52644117628034,Soldes -20%,312,Budget,41
Parfum Chanel N°5,Électronique,Samsung,306.14467957826207,Soldes -20%,892,Premium,182
Vélo Décathlon,Mode,Décathlon,756.9206134825056,Soldes -20%,953,Premium,623
iPhone 15 Pro,Maison,Dyson,442.20786093147024,Aucune,311,Luxe,446
Chocolat Lindt,Électronique,Chanel,418.6309424786628,Aucune,313,Luxe,629
Yaourt Nature,Mode,Sony,125.87553580576707,Aucune,335,Premium,423
Parfum Chanel N°5,Mode,Décathlon,22.89790981629516,Black Friday -40%,801,Premium,428
Vélo Décathlon,Électronique,Nike,-2.0722774206469623,Aucune,220,Budget,144
Huile d'Olive Bio,Mode,Nike,401.82007936071466,Aucune,-18,Budget,231
iPhone 15 Pro,Électronique,Samsung,131.96087881047814,Aucune,381,Premium,796
Samsung Galaxy S24,Maison,Décathlon,1286.2850477671234,Aucune,745,Luxe,358
Lampe Philips Hue,Sport,Apple,366.7559941796977,Soldes -20%,297,Standard,86
Huile d'Olive Bio,Alimentation,Chanel,50.18950951035205,Aucune,-7,Premium,879
Adidas Survêtement,Électronique,Adidas,-45.93440104081523,Aucune,306,Standard,796
PlayStation 5,Beauté,Adidas,-30.99580596014033,Aucune,470,Standard,90
Yaourt Nature,Beauté,Décathlon,-44.180806129899054,Black Friday -40%,415,Standard,684
H&M T-Shirt,Électronique,Nike,15.623913398611972,Cyber Monday -35%,438,Budget,168
Zara Veste Hiver,Beauté,Terra Bio,417.7168178367822,Aucune,2463,Standard,1001
Huile d'Olive Bio,Électronique,Dyson,-7.20226695293546,Aucune,253,Premium,981
iPhone 15 Pro,Alimentation,Décathlon,817.569165763511,3 pour 2,297,Luxe,1062
Adidas Survêtement,Alimentation,Apple,-59.179884038074306,Aucune,28,Standard,314
H&M T-Shirt,Sport,Samsung,858.8849907533605,Aucune,360,Premium,287
PlayStation 5,Beauté,Dyson,260.04639812516143,Promo Flash -25%,394,Premium,2652
H&M T-Shirt,Alimentation,Samsung,-22.94393092401822,Aucune,268,Premium,647
