exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Marché Wholesale Agadir,Union Agricole Méditerranée,France,Provence,0.0,Beurre,149.87532476150267,2941.6658885709944,Bio Certifié
Dairy Meadows,Cooperative Grains Alliance,Brésil,Souss-Massa,0.0,Maïs,69.2791194117068,2979.567772005701,Standard
Rungis International,Fattoria Toscana,Maroc,Souss-Massa,0.0,Mandarines,200.70371437935003,3097.1900887956303,Premium
Domaine Provence Bio,Ferme Al Baraka,USA,Catalogne,0.0,Tomates,39.76528334148526,1410.0704153076224,Standard
Fattoria Toscana,Green Valley Farm,France,Californie,0.0,Carottes,17.916209779824428,249.40582981201067,Bio Certifié
Cooperative Grains Alliance,Mercabarna,Nouvelle-Zélande,Souss-Massa,0.0,Pommes de terre,205.4293096052542,2560.1567545075677,Standard
Coopérative Oasis,Domaine Saada,Tunisie,Kansas,0.0,Raisins de Table,112.98078599309169,2411.8530088107796,Standard
Green Valley Farm,Domaine Saada,Maroc,Souss-Massa,0.0,Raisins de Cuve,226.69580321941282,5717.8681671769245,Bio Certifié
Domaine Saada,Rungis International,Italie,Kansas,0.0,Raisins de Cuve,39.572960157220905,2715.265395250468,Premium
Cooperative Grains Alliance,Ferme Al Baraka,Maroc,Marrakech-Safi,0.0,Olives de Table,112.44904695372301,4996.797997284852,Premium
Dairy Meadows,Mercabarna,France,Kansas,0.0,Blé,156.2718269071354,4826.016565847521,Premium
Fattoria Toscana,Hacienda El Sol,Italie,Meknès-Fès,0.0,Lait,94.22125786570078,2325.6928541078964,Bio Certifié
Cooperative Grains Alliance,Domaine Saada,Espagne,Californie,0.0,Raisins de Table,223.57449722634368,402.52430371075457,Commerce Équitable
Rungis International,Hacienda El Sol,Espagne,São Paulo,0.0,Oignons,158.85309316437986,2223.823909596411,Standard
Green Valley Farm,Fazenda Brasil,Espagne,Californie,0.0,Salades,172.85710522562815,10614.554528853301,Commerce Équitable
Mercabarna,Fattoria Toscana,Nouvelle-Zélande,Sfax,0.0,Pamplemousses,99.69359586080904,2949.869553312323,Premium
Rungis International,Coopérative Oasis,Italie,Île-de-France,0.0,Robusta,109.70045398531067,3307.712006072863,Premium
Marché Wholesale Agadir,Hacienda El Sol,France,São Paulo,0.0,Orge,283.7821932153611,2480.3236593260017,Standard
Ferme Al Baraka,Marché Wholesale Agadir,USA,Kansas,0.0,Blé,170.96076672743274,1909.5871690805407,Bio Certifié
Fattoria Toscana,Cooperative Grains Alliance,Maroc,São Paulo,0.0,Olives de Table,1294.7127201022536,1182.0619218692113,Standard
Ferme Al Baraka,Rungis International,Maroc,Canterbury,0.0,Carottes,113.24042360823954,2225.500022866494,Premium
Coopérative Oasis,Rungis International,Italie,Canterbury,0.0,Mandarines,184.769780410732,2839.697218542824,Standard
Fattoria Toscana,Domaine Provence Bio,Italie,Meknès-Fès,0.0,Olives à Huile,402.5547237232901,2925.091817251089,Bio Certifié
Dairy Meadows,Cooperative Grains Alliance,Maroc,Californie,0.0,Beurre,112.81553271484927,954.6105439513137,Bio Certifié
Rungis International,Cooperative Grains Alliance,USA,Sfax,0.0,Blé,64.27283677010594,1866.984166959514,Standard
Domaine Provence Bio,Rungis International,Maroc,Sfax,0.0,Raisins de Table,620.645282982104,5218.641113205764,Standard
Ferme Al Baraka,Hacienda El Sol,Tunisie,Canterbury,0.0,Olives à Huile,270.6349687635609,2631.798982754567,Bio Certifié
Domaine Saada,Rungis International,Maroc,Meknès-Fès,0.0,Pommes de terre,155.9677337160021,4757.947102064194,Bio Certifié
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Meknès-Fès,0.0,Beurre,92.83890016434427,3740.2527828463935,Standard
Dairy Meadows,Fattoria Toscana,Maroc,Californie,0.0,Blé,140.08583326834878,5754.337194412711,Commerce Équitable
Ferme Al Baraka,Rungis International,Italie,Kansas,0.0,Salades,165.51053924119012,5072.191231021021,Commerce Équitable
Hacienda El Sol,Marché Wholesale Agadir,Italie,Toscane,0.0,Blé,300.1145136927594,2216.219314120872,Premium
Domaine Saada,Fazenda Brasil,France,São Paulo,0.0,Beurre,87.18549611681097,5306.538897247395,Bio Certifié
Ferme Al Baraka,Domaine Provence Bio,France,Marrakech-Safi,0.0,Robusta,129.83205956740875,2718.934320207381,Premium
Domaine Provence Bio,Fazenda Brasil,Maroc,Kansas,0.0,Olives à Huile,101.62780223891053,2135.6372774957126,Standard
Fattoria Toscana,Cooperative Grains Alliance,Maroc,Californie,0.0,Pommes,121.84790454958011,2716.43165419095,Commerce Équitable
Union Agricole Méditerranée,Fazenda Brasil,Maroc,Canterbury,0.0,Tomates,869.2935064584665,1005.4964797681865,Standard
Ferme Al Baraka,Dairy Meadows,Maroc,Toscane,0.0,Bananes,35.337206043930486,-226.57472894338366,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Tunisie,Souss-Massa,0.0,Courgettes,231.51641725143628,3440.489658388886,Bio Certifié
Dairy Meadows,Domaine Saada,USA,Meknès-Fès,0.0,Fromage,110.53653553312195,1508.1397068061735,Commerce Équitable
Domaine Saada,Mercabarna,Tunisie,Toscane,0.0,Tomates,51.84626103858885,3492.5857982635544,Standard
Rungis International,Coopérative Oasis,Nouvelle-Zélande,Meknès-Fès,0.0,Raisins de Table,41.20120102558161,103.00548717219954,Standard
Union Agricole Méditerranée,Domaine Provence Bio,Espagne,Californie,0.0,Olives de Table,120.13823180734082,2433.393863325481,Commerce Équitable
Fattoria Toscana,Cooperative Grains Alliance,Maroc,Marrakech-Safi,0.0,Blé,700.7119827604671,3548.563920870438,Standard
Fattoria Toscana,Ferme Al Baraka,Italie,Canterbury,0.0,Pommes de terre,95.57673739667808,20988.842353827084,Premium
Mercabarna,Mercabarna,Espagne,Meknès-Fès,0.0,Oranges,63.703800118641546,1861.3375328802472,Bio Certifié
Rungis International,Fattoria Toscana,Maroc,Kansas,0.0,Pommes de terre,147.5946293883049,12898.393338871567,Premium
Rungis International,Rungis International,Nouvelle-Zélande,Kansas,0.0,Beurre,249.32323290726998,2236.2929813852147,Commerce Équitable
Marché Wholesale Agadir,Domaine Saada,Maroc,Kansas,0.0,Carottes,195.4656013009425,1740.355603628388,Premium
Fazenda Brasil,Rungis International,Nouvelle-Zélande,Toscane,0.0,Tomates,127.68230596656997,2195.629005114738,Premium
Marché Wholesale Agadir,Mercabarna,Maroc,Souss-Massa,0.0,Riz,143.63052254884806,2062.8428157265535,Premium
Green Valley Farm,Domaine Provence Bio,Maroc,Andalousie,0.0,Robusta,81.27769619378716,562.134772612871,Bio Certifié
Green Valley Farm,Rungis International,USA,Californie,0.0,Medjool,49.92314077940138,3521.348512804466,Premium
Ferme Al Baraka,Marché Wholesale Agadir,Italie,Kansas,0.0,Citrons,196.52478622837629,2581.710578896768,Premium
Green Valley Farm,Marché Wholesale Agadir,France,Catalogne,0.0,Raisins de Cuve,135.50457781658508,3222.9819143299555,Bio Certifié
Fattoria Toscana,Union Agricole Méditerranée,Maroc,Marrakech-Safi,0.0,Tomates,231.3104109404921,3990.0098687936797,Standard
Union Agricole Méditerranée,Marché Wholesale Agadir,Italie,Provence,0.0,Bananes,288.1485681450586,1400.665769768942,Standard
Ferme Al Baraka,Dairy Meadows,Espagne,São Paulo,0.0,Citrons,224.3063694708149,2052.1434328387063,Bio Certifié
Ferme Al Baraka,Green Valley Farm,Espagne,Souss-Massa,0.0,Medjool,92.49321596184434,1215.8649746902345,Bio Certifié
Coopérative Oasis,Domaine Provence Bio,Maroc,São Paulo,0.0,Deglet Nour,116.27120103437764,4762.140493508016,Standard
Domaine Provence Bio,Dairy Meadows,Maroc,Californie,0.0,Carottes,10.176492188911546,408.9148545464675,Standard
Mercabarna,Rungis International,USA,Kansas,0.0,Fromage,360.308294022523,1792.2366732657938,Commerce Équitable
Mercabarna,Hacienda El Sol,France,Californie,0.0,Deglet Nour,86.83655935506249,1351.6559367477043,Commerce Équitable
Coopérative Oasis,Fattoria Toscana,USA,Île-de-France,0.0,Maïs,400.3710438941106,1686.6191766842312,Standard
Domaine Saada,Coopérative Oasis,France,Marrakech-Safi,0.0,Medjool,227.54471193678236,5797.363202466797,Commerce Équitable
Fazenda Brasil,Rungis International,Espagne,Andalousie,0.0,Tomates,104.74973545663241,4691.826471569278,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,0.0,Medjool,45.697328063091376,2420.361667933901,Bio Certifié
Hacienda El Sol,Coopérative Oasis,USA,Provence,0.0,Pommes de terre,104.78948788279266,1271.6351883487346,Standard
Domaine Saada,Mercabarna,Maroc,Toscane,0.0,Blé,80.64913656929144,5448.2464901332205,Premium
Green Valley Farm,Coopérative Oasis,Nouvelle-Zélande,Souss-Massa,0.0,Yaourt,86.77746411053003,2239.7384465438704,Premium
Domaine Provence Bio,Coopérative Oasis,France,Sfax,0.0,Raisins de Cuve,1002.4195255644881,2876.2744620899593,Standard
Ferme Al Baraka,Mercabarna,Nouvelle-Zélande,Souss-Massa,0.0,Arabica,20.775855067942928,3420.8184962534333,Premium
Hacienda El Sol,Cooperative Grains Alliance,Tunisie,Kansas,0.0,Beurre,1018.3737947939553,3608.161105238625,Bio Certifié
Rungis International,Domaine Provence Bio,Nouvelle-Zélande,Andalousie,0.0,Olives à Huile,157.362257274962,1789.5005728271185,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,USA,Californie,0.0,Lait,322.79834182294417,1027.164674779958,Standard
Domaine Provence Bio,Cooperative Grains Alliance,Italie,Meknès-Fès,0.0,Orge,268.39925477675774,2525.5675959891696,Bio Certifié
Mercabarna,Fattoria Toscana,France,Kansas,0.0,Yaourt,256.8461681294675,2461.4742150803622,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Maroc,Île-de-France,0.0,Arabica,1222.8899138330307,5456.601198740278,Bio Certifié
Domaine Provence Bio,Hacienda El Sol,Italie,Andalousie,0.0,Olives à Huile,271.4369619153565,2016.0984391142965,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,Espagne,Sfax,0.0,Courgettes,125.9549924191783,423.2850926252303,Standard
Cooperative Grains Alliance,Union Agricole Méditerranée,USA,Meknès-Fès,0.0,Robusta,87.6707515038102,1289.0678957103212,Bio Certifié
Mercabarna,Union Agricole Méditerranée,Espagne,Sfax,0.0,Carottes,87.49209138813188,10252.290148836888,Bio Certifié
Domaine Saada,Dairy Meadows,Tunisie,Marrakech-Safi,0.0,Olives à Huile,127.5755524463363,11949.334015225508,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,France,Catalogne,0.0,Olives à Huile,265.10928932093674,3517.548616081571,Premium
Green Valley Farm,Domaine Saada,Espagne,São Paulo,0.0,Robusta,237.17213169698198,3319.2267537237185,Standard
Domaine Saada,Fattoria Toscana,USA,Souss-Massa,0.0,Raisins de Cuve,244.23090576881526,1334.2941057374687,Premium
Rungis International,Fattoria Toscana,Maroc,Souss-Massa,0.0,Raisins de Cuve,0.17707832691107228,2099.744540658955,Standard
Union Agricole Méditerranée,Domaine Provence Bio,Nouvelle-Zélande,Californie,0.0,Bananes,78.38644337092931,1511.5257354824803,Bio Certifié
Domaine Provence Bio,Marché Wholesale Agadir,Espagne,Souss-Massa,0.0,Riz,149.34395650847785,2579.513807103766,Standard
Marché Wholesale Agadir,Dairy Meadows,Italie,Catalogne,0.0,Robusta,120.03076182052841,-452.966175975032,Standard
Hacienda El Sol,Dairy Meadows,Italie,Sfax,0.0,Pommes,156.4878360277903,3231.2432066196097,Commerce Équitable
Domaine Provence Bio,Cooperative Grains Alliance,Italie,São Paulo,0.0,Riz,109.0573378569101,2008.0211347360073,Commerce Équitable
Rungis International,Coopérative Oasis,Tunisie,Sfax,0.0,Olives de Table,181.17667173734168,1816.6864328642755,Bio Certifié
Domaine Saada,Mercabarna,Maroc,Californie,0.0,Pamplemousses,171.12572005109385,1202.071204439376,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,USA,Île-de-France,0.0,Salades,65.40874128719824,4436.652048368044,Standard
Rungis International,Rungis International,USA,Kansas,0.0,Pommes,739.5895273000875,1464.3162377232886,Standard
Hacienda El Sol,Fattoria Toscana,USA,Californie,0.0,Tomates,146.65313972396808,912.4778808447115,Standard
Fazenda Brasil,Domaine Saada,France,Californie,0.0,Olives à Huile,16.03872658500636,-775.4059068825779,Bio Certifié
Union Agricole Méditerranée,Ferme Al Baraka,Maroc,Canterbury,0.0,Pommes de terre,12.410788846042742,3882.775834486646,Premium
Coopérative Oasis,Ferme Al Baraka,Espagne,Californie,0.0,Lait,86.45971537585194,270.44962555822167,Standard
Marché Wholesale Agadir,Green Valley Farm,Tunisie,Sfax,0.0,Fromage,132.1423147879833,4659.057960998974,Premium
Ferme Al Baraka,Fattoria Toscana,Espagne,Provence,0.0,Raisins de Table,8.412988341895733,797.8889699203818,Standard
Union Agricole Méditerranée,Mercabarna,France,Marrakech-Safi,0.0,Yaourt,140.10529472345098,3250.9650981625255,Premium
Fattoria Toscana,Domaine Saada,Maroc,Souss-Massa,0.0,Raisins de Table,68.35960445706043,4885.328895716702,Bio Certifié
Mercabarna,Domaine Saada,USA,Catalogne,0.0,Raisins de Table,51.343794617167035,3595.612866473385,Premium
Union Agricole Méditerranée,Green Valley Farm,France,Catalogne,0.0,Olives à Huile,287.95208727588977,4651.041956794905,Standard
Marché Wholesale Agadir,Domaine Saada,Nouvelle-Zélande,Californie,0.0,Deglet Nour,167.07003221105722,13265.439473054455,Bio Certifié
Dairy Meadows,Fazenda Brasil,Italie,São Paulo,0.0,Pamplemousses,102.6752938518367,3619.5375816444803,Bio Certifié
Rungis International,Ferme Al Baraka,France,Meknès-Fès,0.0,Salades,223.89784483225694,2711.064956268817,Bio Certifié
Domaine Saada,Rungis International,Espagne,Canterbury,0.0,Blé,82.7806027975775,3620.169125017426,Standard
Domaine Saada,Hacienda El Sol,Maroc,Sfax,0.0,Arabica,57.721100768553534,1899.2691555881456,Premium
Domaine Saada,Fattoria Toscana,Tunisie,Meknès-Fès,0.0,Tomates,132.65891459541456,4928.349629333536,Bio Certifié
Dairy Meadows,Hacienda El Sol,Maroc,Catalogne,0.0,Pamplemousses,61.21140859521993,6540.974786207314,Bio Certifié
Cooperative Grains Alliance,Coopérative Oasis,Nouvelle-Zélande,São Paulo,0.0,Blé,638.8206119347976,2303.634137309945,Bio Certifié
Domaine Provence Bio,Dairy Meadows,France,Toscane,0.0,Citrons,370.42247721379607,1831.1777142790852,Premium
Fazenda Brasil,Union Agricole Méditerranée,Brésil,Catalogne,0.0,Beurre,565.801825316892,1942.599066308937,Bio Certifié
Green Valley Farm,Hacienda El Sol,Maroc,Meknès-Fès,0.0,Olives de Table,558.2778656215005,20883.45086900979,Bio Certifié
Domaine Provence Bio,Marché Wholesale Agadir,Maroc,Île-de-France,0.0,Pommes,150.794686316107,3112.2994020965502,Premium
Ferme Al Baraka,Cooperative Grains Alliance,Maroc,São Paulo,0.0,Citrons,125.07300458594324,1315.5893968780538,Premium
Hacienda El Sol,Domaine Saada,Italie,Île-de-France,0.0,Yaourt,135.6894956841844,1728.6715711407983,Standard
Rungis International,Green Valley Farm,France,Marrakech-Safi,0.0,Riz,149.9895627951094,3403.04610468643,Premium
Cooperative Grains Alliance,Fazenda Brasil,Nouvelle-Zélande,Meknès-Fès,0.0,Oignons,189.4787578038368,2419.0712750420253,Commerce Équitable
Domaine Saada,Fazenda Brasil,USA,Toscane,0.0,Deglet Nour,151.97857886648524,1830.516540947768,Premium
Green Valley Farm,Ferme Al Baraka,Espagne,Souss-Massa,0.0,Olives de Table,157.16317567744,11065.446907219804,Commerce Équitable
Union Agricole Méditerranée,Hacienda El Sol,Maroc,Île-de-France,0.0,Blé,93.2031360456653,659.7848370581744,Standard
Rungis International,Green Valley Farm,USA,Catalogne,0.0,Courgettes,746.9328255920714,10252.307445791943,Commerce Équitable
Domaine Provence Bio,Cooperative Grains Alliance,Maroc,Souss-Massa,0.0,Salades,34.48966103085921,811.136070470008,Standard
Fazenda Brasil,Mercabarna,Italie,Kansas,0.0,Salades,158.19250224137565,1145.449838801452,Premium
Fattoria Toscana,Green Valley Farm,Maroc,São Paulo,0.0,Pamplemousses,139.77838500340334,4624.635700521651,Standard
Fattoria Toscana,Domaine Provence Bio,Espagne,Toscane,0.0,Pamplemousses,66.49806592014352,3683.940985320639,Premium
Union Agricole Méditerranée,Mercabarna,Maroc,Californie,0.0,Olives à Huile,205.37115680725782,1684.123853962442,Bio Certifié
Hacienda El Sol,Fazenda Brasil,Espagne,São Paulo,0.0,Lait,106.12848801346252,2705.3254027348385,Standard
Fazenda Brasil,Mercabarna,Nouvelle-Zélande,Californie,0.0,Yaourt,124.61123980755255,2533.646593753624,Bio Certifié
Fazenda Brasil,Marché Wholesale Agadir,Espagne,Californie,0.0,Riz,168.44457726082064,3931.2319853870586,Standard
Green Valley Farm,Rungis International,France,Californie,0.0,Olives à Huile,196.0313481491313,1348.1033553172917,Commerce Équitable
Ferme Al Baraka,Coopérative Oasis,France,São Paulo,0.0,Orge,199.51887155587673,200.85821198329677,Bio Certifié
Fattoria Toscana,Marché Wholesale Agadir,Maroc,Sfax,0.0,Deglet Nour,625.7226023893387,5270.650343214036,Bio Certifié
Coopérative Oasis,Dairy Meadows,Espagne,Toscane,0.0,Blé,17.90198092831841,17656.29833574083,Bio Certifié
Green Valley Farm,Fazenda Brasil,USA,Kansas,0.0,Salades,237.68695131116766,2531.301860279399,Standard
Domaine Provence Bio,Dairy Meadows,Maroc,Toscane,0.0,Pommes,23.4027958525906,951.4703177796864,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Brésil,Meknès-Fès,0.0,Maïs,267.98684786601245,2483.530376405645,Standard
Fazenda Brasil,Domaine Saada,Brésil,Île-de-France,0.0,Raisins de Cuve,648.7981358826324,2237.851874545754,Bio Certifié
Rungis International,Green Valley Farm,Brésil,Marrakech-Safi,0.0,Raisins de Cuve,434.40026178274877,2012.6634899645492,Premium
Cooperative Grains Alliance,Fattoria Toscana,France,Souss-Massa,0.0,Blé,156.7120891836276,11426.003043261644,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,France,Andalousie,0.0,Raisins de Table,707.8379625190264,2660.0382005202373,Standard
Rungis International,Dairy Meadows,Maroc,Catalogne,0.0,Raisins de Cuve,90.18390656452767,1928.7440302397717,Bio Certifié
Ferme Al Baraka,Cooperative Grains Alliance,Nouvelle-Zélande,Toscane,0.0,Arabica,620.5761989106009,1365.6612465925912,Bio Certifié
Fazenda Brasil,Rungis International,USA,Catalogne,0.0,Pommes,182.2468366100035,2854.16663723433,Standard
Cooperative Grains Alliance,Domaine Provence Bio,Tunisie,São Paulo,0.0,Courgettes,112.49476975380345,3509.937717730375,Standard
Domaine Provence Bio,Green Valley Farm,Maroc,Catalogne,0.0,Carottes,15.581634013860224,4010.4244176586467,Commerce Équitable
Fazenda Brasil,Domaine Provence Bio,Espagne,Toscane,0.0,Oignons,146.18932795005253,4189.198225246682,Premium
Ferme Al Baraka,Fattoria Toscana,Espagne,São Paulo,0.0,Arabica,152.5228313444157,1012.9970593211299,Standard
Green Valley Farm,Fattoria Toscana,France,São Paulo,0.0,Pamplemousses,136.72166771914226,2636.097218306077,Bio Certifié
Mercabarna,Fazenda Brasil,Maroc,Sfax,0.0,Robusta,971.686113589129,4549.318732297099,Premium
Mercabarna,Domaine Provence Bio,Maroc,Toscane,0.0,Oignons,-33.23401685737367,3039.081774322327,Bio Certifié
Green Valley Farm,Domaine Provence Bio,Maroc,Andalousie,0.0,Raisins de Cuve,18.150302128334822,1830.1664278509377,Premium
Rungis International,Hacienda El Sol,USA,Île-de-France,0.0,Pommes de terre,148.87131573883312,438.6110335633434,Standard
Domaine Saada,Mercabarna,USA,São Paulo,0.0,Deglet Nour,60.63157695765005,4455.64265969362,Premium
Coopérative Oasis,Coopérative Oasis,France,São Paulo,0.0,Arabica,191.31102052618772,3614.1330624721204,Standard
Fattoria Toscana,Mercabarna,Brésil,Meknès-Fès,0.0,Lait,159.4947414100337,1669.14485087372,Commerce Équitable
Dairy Meadows,Union Agricole Méditerranée,Brésil,Meknès-Fès,0.0,Citrons,133.84887701678315,3681.1991673685175,Bio Certifié
Ferme Al Baraka,Dairy Meadows,France,Canterbury,0.0,Deglet Nour,100.94154084263357,770.5965610993265,Commerce Équitable
Ferme Al Baraka,Rungis International,France,Souss-Massa,0.0,Deglet Nour,95.4016661669415,3966.017433634883,Bio Certifié
Rungis International,Dairy Meadows,Italie,São Paulo,0.0,Salades,50.032055713292564,2946.9955701417703,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,USA,Sfax,0.0,Yaourt,113.69838690430237,3772.473312922697,Bio Certifié
Fattoria Toscana,Green Valley Farm,Maroc,São Paulo,0.0,Riz,466.53869200517875,3932.131414762889,Premium
Mercabarna,Coopérative Oasis,Maroc,Marrakech-Safi,0.0,Robusta,152.18547857616002,2392.5182208277015,Premium
Domaine Saada,Domaine Saada,Tunisie,Souss-Massa,0.0,Yaourt,251.05628630229654,2171.610777280884,Standard
Domaine Provence Bio,Fattoria Toscana,Espagne,Souss-Massa,0.0,Raisins de Cuve,254.82543022349722,2012.722884382862,Standard
Domaine Provence Bio,Coopérative Oasis,Tunisie,Provence,0.0,Courgettes,191.67992295979047,3028.853193019408,Standard
Mercabarna,Domaine Provence Bio,Tunisie,Marrakech-Safi,0.0,Raisins de Cuve,290.1125594086291,14489.610238880236,Bio Certifié
Rungis International,Coopérative Oasis,France,Catalogne,0.0,Tomates,-55.99284859066315,1926.8324982810686,Bio Certifié
Marché Wholesale Agadir,Domaine Provence Bio,USA,Catalogne,0.0,Raisins de Cuve,186.56181210441912,11718.226057299315,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,USA,Île-de-France,0.0,Raisins de Table,1060.9509591712192,412.25826358070253,Premium
Fazenda Brasil,Green Valley Farm,France,Canterbury,0.0,Raisins de Table,270.62880439387084,3542.0359420407985,Premium
Hacienda El Sol,Union Agricole Méditerranée,Maroc,São Paulo,0.0,Robusta,260.68871499307295,3700.4304238008517,Standard
Domaine Provence Bio,Domaine Saada,Nouvelle-Zélande,Sfax,0.0,Oignons,414.57732268367494,4585.81840828989,Standard
Mercabarna,Fazenda Brasil,Espagne,Souss-Massa,0.0,Olives de Table,153.82639859746362,3428.2176156003206,Standard
Ferme Al Baraka,Fazenda Brasil,France,Provence,0.0,Robusta,144.9457079798924,1554.72678465404,Bio Certifié
Rungis International,Green Valley Farm,Nouvelle-Zélande,Meknès-Fès,0.0,Raisins de Table,165.30275151847343,633.2957559963569,Standard
Ferme Al Baraka,Dairy Meadows,France,Toscane,0.0,Raisins de Table,196.446611249889,411.4187440452398,Standard
Dairy Meadows,Dairy Meadows,Espagne,Île-de-France,0.0,Oranges,226.4889169711416,803.0548120723695,Bio Certifié
Union Agricole Méditerranée,Cooperative Grains Alliance,Maroc,Sfax,0.0,Oignons,103.51369954733025,3193.385322346666,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,Maroc,Souss-Massa,0.0,Orge,1067.6287208279289,2300.367191918514,Bio Certifié
Green Valley Farm,Fattoria Toscana,Maroc,Canterbury,0.0,Bananes,667.8969995203124,434.6640872883829,Premium
Dairy Meadows,Fazenda Brasil,France,Provence,0.0,Olives de Table,203.34181937825232,2716.6969941277193,Commerce Équitable
Rungis International,Domaine Provence Bio,France,Catalogne,0.0,Pommes,72.0653077624469,2048.2062540248444,Standard
Fazenda Brasil,Hacienda El Sol,Maroc,Provence,0.0,Lait,152.84050078192902,543.6882628108223,Bio Certifié
Green Valley Farm,Fattoria Toscana,Italie,São Paulo,0.0,Raisins de Cuve,136.33738199792936,4173.338847744276,Bio Certifié
Mercabarna,Rungis International,Espagne,São Paulo,0.0,Olives de Table,213.21138458270002,2234.818552808226,Standard
Domaine Saada,Domaine Provence Bio,Tunisie,São Paulo,0.0,Tomates,133.07036181109493,4868.726677875923,Premium
Rungis International,Green Valley Farm,Maroc,Île-de-France,0.0,Robusta,471.1977121330707,157.70051142438479,Standard
Domaine Saada,Union Agricole Méditerranée,Italie,Île-de-France,0.0,Olives de Table,142.9282375959488,410.2344609019117,Premium
Domaine Saada,Fattoria Toscana,Nouvelle-Zélande,São Paulo,0.0,Arabica,627.6275431906524,4790.851322479468,Standard
Domaine Saada,Hacienda El Sol,Italie,Kansas,0.0,Beurre,144.78327976405154,2712.0366556143163,Premium
Domaine Provence Bio,Ferme Al Baraka,Espagne,Kansas,0.0,Olives à Huile,64.41377863380696,2766.7403390203553,Commerce Équitable
Domaine Saada,Domaine Provence Bio,Brésil,Canterbury,0.0,Courgettes,258.1790087179095,14.995387330625135,Premium
Domaine Provence Bio,Fattoria Toscana,Espagne,Californie,0.0,Olives à Huile,537.3056504000193,1997.6808443439518,Bio Certifié
Coopérative Oasis,Domaine Saada,France,Canterbury,0.0,Raisins de Cuve,179.58512832036044,2096.6274273624467,Premium
Fattoria Toscana,Ferme Al Baraka,Tunisie,São Paulo,0.0,Raisins de Cuve,167.84510696097357,3905.3761352390493,Bio Certifié
Dairy Meadows,Cooperative Grains Alliance,Maroc,Californie,0.0,Courgettes,178.10604423031353,3394.2722198780675,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,France,Toscane,0.0,Fromage,114.69267521246249,-291.66158907049885,Bio Certifié
Marché Wholesale Agadir,Union Agricole Méditerranée,Nouvelle-Zélande,Toscane,0.0,Robusta,274.2401152680893,3693.447962142004,Premium
Green Valley Farm,Ferme Al Baraka,Italie,Sfax,0.0,Arabica,89.07114817610318,2570.139824473033,Bio Certifié
Fattoria Toscana,Ferme Al Baraka,Nouvelle-Zélande,Marrakech-Safi,0.0,Medjool,219.30869089162604,2322.15619411999,Bio Certifié
Fazenda Brasil,Hacienda El Sol,Nouvelle-Zélande,Andalousie,0.0,Olives de Table,428.0879393347122,2844.332218429736,Premium
Union Agricole Méditerranée,Ferme Al Baraka,Espagne,Souss-Massa,0.0,Pommes de terre,246.04507688355403,197.15684147052775,Standard
Dairy Meadows,Hacienda El Sol,Espagne,Catalogne,0.0,Maïs,849.3059847860852,637.2926626042168,Standard
Coopérative Oasis,Rungis International,Tunisie,Souss-Massa,0.0,Olives de Table,2.6363323836736186,2726.5401467218594,Commerce Équitable
Fazenda Brasil,Dairy Meadows,USA,Californie,0.0,Oranges,130.90389762811674,1269.8419409711294,Commerce Équitable
Domaine Saada,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Deglet Nour,75.16924914928013,2585.7602322671164,Bio Certifié
Marché Wholesale Agadir,Mercabarna,Espagne,Souss-Massa,0.0,Pommes,33.05013769144561,1987.8912222279473,Standard
Cooperative Grains Alliance,Coopérative Oasis,Brésil,Île-de-France,0.0,Medjool,97.63422626635895,3147.441507078942,Premium
Fazenda Brasil,Ferme Al Baraka,Maroc,Meknès-Fès,0.0,Olives à Huile,147.71108825206977,4058.0416095120004,Bio Certifié
Fattoria Toscana,Hacienda El Sol,USA,Souss-Massa,0.0,Tomates,8.573887513208774,127.31555528527156,Bio Certifié
Dairy Meadows,Fazenda Brasil,Brésil,Catalogne,0.0,Olives à Huile,46.342310717990536,1634.1874078692508,Commerce Équitable
Union Agricole Méditerranée,Marché Wholesale Agadir,France,Sfax,0.0,Raisins de Table,239.32016307417865,7905.638202169713,Bio Certifié
Dairy Meadows,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Arabica,25.91335512309154,2848.980141640847,Bio Certifié
Ferme Al Baraka,Coopérative Oasis,USA,Californie,0.0,Blé,369.51677408879226,2948.8393209516125,Standard
Domaine Saada,Marché Wholesale Agadir,Brésil,Île-de-France,0.0,Salades,200.39267206382337,873.7938661578598,Standard
