exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Green Valley Farm,Coopérative Oasis,Espagne,Catalogne,,Maïs,651.6739885547074,11283.453726202279,Standard
Ferme Al Baraka,Mercabarna,France,Marrakech-Safi,,Maïs,47.837667118337436,1565.8480303149263,Bio Certifié
Green Valley Farm,Green Valley Farm,USA,Sfax,,Yaourt,624.1660978208417,3586.3416837265086,Standard
Ferme Al Baraka,Coopérative Oasis,France,Andalousie,,Orge,178.2777566805824,3239.4489747432112,Bio Certifié
Fattoria Toscana,Ferme Al Baraka,Maroc,Catalogne,,Raisins de Cuve,-9.69863583278886,-409.86691339429444,Standard
Dairy Meadows,Mercabarna,Maroc,Toscane,,Raisins de Table,349.0570241573377,2974.4149276407234,Premium
Domaine Saada,Domaine Saada,France,Meknès-Fès,,Deglet Nour,135.58467894565354,5169.372594835482,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Maroc,Andalousie,,Raisins de Cuve,61.46883491409493,1604.859710233742,Premium
Dairy Meadows,Green Valley Farm,USA,Californie,,Pommes de terre,33.10723876716234,2523.262834173536,Bio Certifié
Rungis International,Cooperative Grains Alliance,Maroc,Souss-Massa,,Salades,589.4120187893417,2367.7964299338587,Premium
Green Valley Farm,Domaine Saada,USA,Meknès-Fès,,Carottes,115.78671961692282,821.6244433067144,Bio Certifié
Mercabarna,Cooperative Grains Alliance,Maroc,Andalousie,,Carottes,121.23267956893977,2188.847273033929,Bio Certifié
Green Valley Farm,Coopérative Oasis,Maroc,Provence,,Raisins de Table,258.088947372906,3105.9432780984616,Premium
Green Valley Farm,Ferme Al Baraka,Maroc,Souss-Massa,,Maïs,119.24741483413227,1887.6387862480533,Bio Certifié
Green Valley Farm,Domaine Saada,Nouvelle-Zélande,Canterbury,,Oranges,161.73565559110426,246.65769569171425,Bio Certifié
Marché Wholesale Agadir,Fazenda Brasil,France,Kansas,,Riz,162.14698361694377,5050.633750658232,Standard
Domaine Provence Bio,Domaine Provence Bio,France,Californie,,Pamplemousses,442.8075879533225,3667.440893427419,Bio Certifié
Domaine Saada,Cooperative Grains Alliance,USA,Catalogne,,Olives à Huile,263.4560361438321,2589.8693837799806,Standard
Cooperative Grains Alliance,Fattoria Toscana,Espagne,Souss-Massa,,Raisins de Table,134.68449858879774,2880.4950219051193,Bio Certifié
Fazenda Brasil,Marché Wholesale Agadir,France,Toscane,,Raisins de Cuve,24.51601375350181,3429.7459220151777,Bio Certifié
Green Valley Farm,Fattoria Toscana,France,Sfax,,Pommes,184.30334907553586,2268.257105550042,Standard
Hacienda El Sol,Domaine Saada,Italie,Kansas,,Raisins de Cuve,114.30775348173947,3295.904967783114,Standard
Cooperative Grains Alliance,Fattoria Toscana,Tunisie,Toscane,,Blé,618.6198545808595,2148.5091247834616,Bio Certifié
Fattoria Toscana,Fattoria Toscana,Brésil,Île-de-France,,Olives de Table,62.433767154469976,559.9995180360957,Standard
Union Agricole Méditerranée,Coopérative Oasis,Tunisie,Sfax,,Maïs,530.7013434282969,2116.0695087598447,Standard
Domaine Provence Bio,Domaine Saada,Maroc,Canterbury,,Salades,200.09836157310883,3899.856353246667,Standard
Dairy Meadows,Fazenda Brasil,Brésil,Toscane,,Yaourt,75.64373722394906,2206.8303855324816,Bio Certifié
Green Valley Farm,Mercabarna,France,Californie,,Carottes,37.71496205185001,2560.543600058093,Premium
Green Valley Farm,Ferme Al Baraka,Nouvelle-Zélande,Souss-Massa,,Raisins de Table,137.04163994573227,4709.095121684456,Bio Certifié
Dairy Meadows,Cooperative Grains Alliance,Brésil,Catalogne,,Raisins de Cuve,200.30938224681447,1392.3663027630218,Standard
Marché Wholesale Agadir,Union Agricole Méditerranée,USA,Californie,,Pommes,87.03518011797976,2054.940369617317,Standard
Domaine Provence Bio,Domaine Saada,Maroc,Provence,,Citrons,71.28516732047771,2192.4101809800704,Bio Certifié
Marché Wholesale Agadir,Fazenda Brasil,France,São Paulo,,Raisins de Cuve,171.5054036508445,3610.7497315762876,Premium
Union Agricole Méditerranée,Fazenda Brasil,France,Catalogne,,Olives à Huile,191.0946881747526,3586.7537062868514,Bio Certifié
Green Valley Farm,Fattoria Toscana,Italie,São Paulo,,Deglet Nour,108.43738456875667,2608.679326849894,Standard
Coopérative Oasis,Union Agricole Méditerranée,Espagne,Sfax,,Raisins de Table,395.6454886238812,4821.027518416627,Bio Certifié
Mercabarna,Dairy Meadows,France,Andalousie,,Pamplemousses,197.47826323564388,1024.7499467504406,Premium
Hacienda El Sol,Dairy Meadows,Maroc,Toscane,,Orge,246.78012748088418,2750.4995818454663,Premium
Marché Wholesale Agadir,Fattoria Toscana,France,Souss-Massa,,Salades,117.60529527913201,5596.017119916319,Premium
Coopérative Oasis,Rungis International,Espagne,Kansas,,Beurre,105.41891524118431,11765.537750165535,Bio Certifié
Hacienda El Sol,Green Valley Farm,France,Île-de-France,,Tomates,-10.122050106035125,4370.109747997689,Bio Certifié
Coopérative Oasis,Fattoria Toscana,France,São Paulo,,Maïs,101.44432126427094,3678.0419249635415,Commerce Équitable
Green Valley Farm,Fazenda Brasil,Tunisie,Sfax,,Courgettes,171.61982860590913,4178.627825336739,Premium
Domaine Provence Bio,Marché Wholesale Agadir,Italie,Île-de-France,,Tomates,531.5222052673573,370.09848469082533,Bio Certifié
Domaine Saada,Rungis International,Italie,São Paulo,,Olives de Table,156.6554632696977,25124.95545684123,Standard
Fazenda Brasil,Domaine Provence Bio,Espagne,Sfax,,Pommes,-22.70353088127255,-351.2249365506434,Standard
Ferme Al Baraka,Marché Wholesale Agadir,USA,Californie,,Tomates,173.66503144837492,21726.781855513538,Bio Certifié
Cooperative Grains Alliance,Mercabarna,Tunisie,Toscane,,Carottes,80.47792726916225,2290.541453835126,Bio Certifié
Mercabarna,Mercabarna,Tunisie,São Paulo,,Salades,159.26084128426396,6191.3752170253965,Standard
Rungis International,Union Agricole Méditerranée,USA,Toscane,,Yaourt,198.59459596602537,8848.96192051499,Bio Certifié
Coopérative Oasis,Union Agricole Méditerranée,Nouvelle-Zélande,Canterbury,,Pommes,172.22382740658944,3691.2220147612447,Bio Certifié
Cooperative Grains Alliance,Coopérative Oasis,Maroc,Kansas,,Olives de Table,388.06482545561073,845.5341459286367,Bio Certifié
Marché Wholesale Agadir,Green Valley Farm,Espagne,Provence,,Raisins de Table,159.9515111355509,2421.4982381766904,Bio Certifié
Rungis International,Mercabarna,Tunisie,Meknès-Fès,,Tomates,26.284253269855206,12247.818723548831,Bio Certifié
Fattoria Toscana,Ferme Al Baraka,Nouvelle-Zélande,Île-de-France,,Pommes,105.13857777319595,2831.475726467753,Bio Certifié
Fazenda Brasil,Marché Wholesale Agadir,Tunisie,Catalogne,,Citrons,100.47579387945999,1222.5885792956556,Premium
Green Valley Farm,Fattoria Toscana,Italie,Souss-Massa,,Bananes,23.671271260615093,3371.9202326236873,Bio Certifié
Green Valley Farm,Hacienda El Sol,Nouvelle-Zélande,Marrakech-Safi,,Riz,1423.2267011701838,24936.5854208072,Premium
Rungis International,Hacienda El Sol,USA,Marrakech-Safi,,Courgettes,106.38511847831296,2941.1917427613453,Standard
Dairy Meadows,Green Valley Farm,France,Sfax,,Arabica,116.0370944297762,2758.8502330058054,Premium
Ferme Al Baraka,Cooperative Grains Alliance,USA,Provence,,Citrons,9.58731201405513,3074.588286218888,Standard
Fattoria Toscana,Fazenda Brasil,Nouvelle-Zélande,Meknès-Fès,,Mandarines,93.08611171490335,11666.275045908933,Commerce Équitable
Coopérative Oasis,Fazenda Brasil,France,Catalogne,,Pommes,493.30842815701646,1417.744222120275,Bio Certifié
Fazenda Brasil,Fattoria Toscana,Italie,Kansas,,Tomates,137.50253765340332,7195.567632720332,Premium
Rungis International,Union Agricole Méditerranée,Brésil,Californie,,Medjool,88.83208921922976,1668.6044962719852,Standard
Green Valley Farm,Cooperative Grains Alliance,Nouvelle-Zélande,Souss-Massa,,Yaourt,110.39127630297918,4298.778401154939,Premium
Domaine Saada,Marché Wholesale Agadir,Brésil,Sfax,,Courgettes,291.94933000663093,1445.1787104598786,Bio Certifié
Coopérative Oasis,Domaine Saada,Maroc,Souss-Massa,,Blé,342.5217322613617,639.5373093486025,Standard
Rungis International,Cooperative Grains Alliance,Espagne,Meknès-Fès,,Riz,100.59317207481266,1473.4242792307157,Premium
Dairy Meadows,Fattoria Toscana,Tunisie,Californie,,Tomates,184.15587746889375,5936.91813878383,Bio Certifié
Mercabarna,Fazenda Brasil,Brésil,Canterbury,,Oignons,385.6330893212704,603.1236094305373,Bio Certifié
Dairy Meadows,Dairy Meadows,France,Canterbury,,Raisins de Table,55.79736506894361,2836.6010324664967,Bio Certifié
Fazenda Brasil,Hacienda El Sol,Maroc,Catalogne,,Raisins de Table,151.64346332837624,2526.4113272406257,Bio Certifié
Coopérative Oasis,Dairy Meadows,Tunisie,Sfax,,Olives à Huile,134.26198552991193,10930.460219260047,Bio Certifié
Union Agricole Méditerranée,Dairy Meadows,Maroc,Provence,,Riz,145.4836332945091,2778.901626533298,Premium
Fattoria Toscana,Marché Wholesale Agadir,Nouvelle-Zélande,Californie,,Mandarines,-36.25904360162105,4606.31815015513,Standard
Union Agricole Méditerranée,Dairy Meadows,France,Souss-Massa,,Yaourt,128.99500816849695,3257.4579632530067,Bio Certifié
Fazenda Brasil,Hacienda El Sol,Italie,Kansas,,Mandarines,77.42153872947463,3519.471471706258,Standard
Fazenda Brasil,Domaine Saada,Tunisie,Californie,,Robusta,300.0521102685493,3162.026247270376,Bio Certifié
Union Agricole Méditerranée,Mercabarna,France,Catalogne,,Deglet Nour,208.77573049362655,785.9661536902524,Commerce Équitable
Rungis International,Fazenda Brasil,France,Toscane,,Raisins de Table,130.20950202475146,5288.359765220646,Bio Certifié
Green Valley Farm,Ferme Al Baraka,Brésil,Provence,,Olives à Huile,245.64029609630984,2768.6031828061928,Bio Certifié
Rungis International,Dairy Meadows,France,São Paulo,,Pamplemousses,247.37541710363496,3519.5843471500402,Bio Certifié
Union Agricole Méditerranée,Dairy Meadows,Italie,Kansas,,Beurre,229.27432732531253,3261.9081411603834,Standard
Green Valley Farm,Hacienda El Sol,France,Kansas,,Fromage,290.2390299636895,3047.5143135312537,Premium
Rungis International,Mercabarna,Tunisie,Toscane,,Blé,68.5618424393577,11378.35799089803,Standard
Coopérative Oasis,Coopérative Oasis,Brésil,Souss-Massa,,Medjool,267.12403806223585,3352.383338889974,Commerce Équitable
Rungis International,Hacienda El Sol,Espagne,Île-de-France,,Deglet Nour,51.63540689037731,14139.664534040943,Premium
Domaine Saada,Rungis International,France,Andalousie,,Salades,217.60293959574145,-177.39316418218777,Standard
Fazenda Brasil,Hacienda El Sol,France,São Paulo,,Maïs,54.33770912788462,13256.240637866948,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,France,Sfax,,Robusta,672.7103496115805,1682.793900106109,Bio Certifié
Rungis International,Rungis International,Espagne,Toscane,,Tomates,-25.801016861343932,-361.6712874157531,Bio Certifié
Domaine Provence Bio,Fattoria Toscana,Tunisie,São Paulo,,Riz,33.19623134303072,2269.5316458297057,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,Maroc,Souss-Massa,,Pamplemousses,153.47840553772667,1267.2576597151083,Standard
Green Valley Farm,Domaine Provence Bio,Maroc,Californie,,Raisins de Cuve,279.8626551342986,5238.552684041235,Standard
Domaine Provence Bio,Domaine Provence Bio,Maroc,São Paulo,,Olives de Table,19.400182443661713,911.7892505173725,Commerce Équitable
Fattoria Toscana,Dairy Meadows,France,Catalogne,,Salades,-29.252384906933678,1748.1549067951821,Bio Certifié
Fattoria Toscana,Mercabarna,USA,Île-de-France,,Olives à Huile,89.02131284824598,2554.054549537215,Standard
Ferme Al Baraka,Union Agricole Méditerranée,Tunisie,Île-de-France,,Riz,33.32385413671977,3173.2899133727815,Standard
Fattoria Toscana,Domaine Provence Bio,Maroc,Marrakech-Safi,,Medjool,173.18705555993682,4809.13583433117,Standard
Hacienda El Sol,Green Valley Farm,Maroc,Californie,,Oignons,327.2088484652236,3214.1070758360747,Commerce Équitable
Hacienda El Sol,Domaine Provence Bio,Brésil,Souss-Massa,,Courgettes,245.90132493639845,4020.5758826200554,Premium
Green Valley Farm,Coopérative Oasis,Brésil,São Paulo,,Medjool,140.69353999679612,2947.463490474146,Commerce Équitable
Coopérative Oasis,Fazenda Brasil,France,Catalogne,,Pamplemousses,224.70281729965595,3038.490063582806,Premium
Fazenda Brasil,Cooperative Grains Alliance,Tunisie,Île-de-France,,Courgettes,918.9826623186755,11827.691072601123,Standard
Dairy Meadows,Marché Wholesale Agadir,USA,Provence,,Bananes,73.846478626807,994.0754649268717,Bio Certifié
Fattoria Toscana,Fazenda Brasil,Espagne,Kansas,,Olives de Table,38.03368917483478,3195.7401141627165,Bio Certifié
Rungis International,Ferme Al Baraka,Maroc,Meknès-Fès,,Maïs,72.47681883933409,2590.593439970713,Premium
Green Valley Farm,Fazenda Brasil,Tunisie,Provence,,Raisins de Cuve,646.4527429281889,3751.3677836219167,Bio Certifié
Fazenda Brasil,Fazenda Brasil,Italie,Meknès-Fès,,Raisins de Table,183.02856715972726,2490.5189269161538,Premium
Marché Wholesale Agadir,Dairy Meadows,Maroc,Canterbury,,Pommes,20.692159539188786,3658.1205659441475,Premium
Green Valley Farm,Ferme Al Baraka,Maroc,Sfax,,Citrons,29.181665957810836,13296.566129898347,Premium
Cooperative Grains Alliance,Marché Wholesale Agadir,Maroc,Toscane,,Riz,198.61901536114286,1594.4463350161466,Commerce Équitable
Marché Wholesale Agadir,Green Valley Farm,France,São Paulo,,Mandarines,343.14729393472095,3420.088264594853,Premium
Mercabarna,Hacienda El Sol,Maroc,Sfax,,Maïs,153.20287171381375,2786.9060239285973,Commerce Équitable
Fazenda Brasil,Fattoria Toscana,Maroc,Île-de-France,,Lait,339.989200225716,5653.939849398154,Premium
Domaine Saada,Mercabarna,Nouvelle-Zélande,Toscane,,Maïs,91.55702131574878,2033.3000217177664,Standard
Green Valley Farm,Cooperative Grains Alliance,Espagne,Marrakech-Safi,,Fromage,238.50246568571555,1978.8877598424463,Premium
Ferme Al Baraka,Fazenda Brasil,Nouvelle-Zélande,Île-de-France,,Maïs,205.8805683936091,1102.179788977929,Premium
Union Agricole Méditerranée,Fazenda Brasil,France,Marrakech-Safi,,Riz,143.44403771782027,2384.2014038305215,Premium
Rungis International,Cooperative Grains Alliance,Espagne,Toscane,,Carottes,76.64474536951937,1144.8349445705087,Premium
Mercabarna,Coopérative Oasis,Italie,Andalousie,,Salades,424.3695651441715,-122.077905576067,Premium
Green Valley Farm,Fattoria Toscana,Maroc,Californie,,Oranges,273.4558747316569,2916.9413214508,Premium
Rungis International,Domaine Provence Bio,Maroc,Sfax,,Citrons,234.02953749109267,1738.7322049080667,Premium
Rungis International,Domaine Saada,Maroc,Marrakech-Safi,,Arabica,1208.8547733203823,537.7563925059317,Standard
Fazenda Brasil,Fazenda Brasil,France,Meknès-Fès,,Tomates,125.17808926329224,1535.739603146061,Bio Certifié
Dairy Meadows,Domaine Provence Bio,USA,São Paulo,,Yaourt,438.46059032274985,3229.3970939913443,Premium
Ferme Al Baraka,Hacienda El Sol,France,Canterbury,,Raisins de Cuve,132.0496372148029,2745.919597296316,Bio Certifié
Rungis International,Green Valley Farm,France,Canterbury,,Tomates,104.9660035146471,3541.122311186861,Bio Certifié
Green Valley Farm,Hacienda El Sol,USA,Toscane,,Citrons,118.3540465409116,4598.104996039725,Bio Certifié
Ferme Al Baraka,Cooperative Grains Alliance,Espagne,Andalousie,,Tomates,71.25482631209692,3904.273374364024,Premium
Fattoria Toscana,Fazenda Brasil,Maroc,Provence,,Bananes,232.93716982977136,452.74800510327975,Commerce Équitable
Domaine Provence Bio,Domaine Saada,Italie,Sfax,,Robusta,278.0283656710551,-1262.3624027116946,Standard
Rungis International,Hacienda El Sol,Brésil,Provence,,Raisins de Table,75.2751948979329,3395.6835761837465,Bio Certifié
Ferme Al Baraka,Marché Wholesale Agadir,Italie,Kansas,,Olives à Huile,1146.2539571178672,3293.8426522441255,Standard
Dairy Meadows,Hacienda El Sol,Maroc,Californie,,Citrons,129.34633454530453,2507.4123652499284,Standard
Dairy Meadows,Rungis International,Italie,Marrakech-Safi,,Fromage,496.1471865020901,2007.206186109664,Premium
Domaine Provence Bio,Fattoria Toscana,France,Canterbury,,Riz,242.4610681084776,3616.530546252784,Commerce Équitable
Fazenda Brasil,Marché Wholesale Agadir,Brésil,Catalogne,,Yaourt,282.9570821674869,5795.279657199926,Premium
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Île-de-France,,Carottes,47.24133866031347,3780.6276820094054,Standard
Rungis International,Rungis International,Italie,Marrakech-Safi,,Bananes,159.40857929056176,2613.331620919659,Standard
Fazenda Brasil,Fazenda Brasil,Maroc,Kansas,,Olives à Huile,304.03403343467846,2800.0605094809994,Standard
Rungis International,Fattoria Toscana,Maroc,Sfax,,Fromage,145.30301510515307,1834.9727992363419,Bio Certifié
Fazenda Brasil,Domaine Provence Bio,Italie,Toscane,,Pommes de terre,192.8282416434514,4036.15262364031,Standard
Fazenda Brasil,Fazenda Brasil,Tunisie,Kansas,,Olives à Huile,231.5390119262986,5359.153119463699,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,Maroc,Californie,,Raisins de Table,20.031026897551868,3070.8574484676046,Bio Certifié
Mercabarna,Dairy Meadows,Tunisie,Provence,,Salades,132.8289737358375,2912.681879495899,Bio Certifié
Marché Wholesale Agadir,Domaine Provence Bio,Maroc,Souss-Massa,,Olives à Huile,151.31310373838932,3673.8817918394907,Bio Certifié
Domaine Provence Bio,Fattoria Toscana,Espagne,Meknès-Fès,,Riz,193.57060100983682,5309.323515011698,Bio Certifié
Domaine Provence Bio,Marché Wholesale Agadir,Maroc,Canterbury,,Raisins de Table,3.943123736325923,5218.4433930849955,Standard
Hacienda El Sol,Ferme Al Baraka,Maroc,Provence,,Raisins de Table,141.359070839382,97.2666776427975,Standard
Mercabarna,Fattoria Toscana,Brésil,Meknès-Fès,,Fromage,261.68321727506395,3637.3856884756215,Standard
Rungis International,Mercabarna,France,Sfax,,Bananes,165.76924802794375,20200.122552889927,Bio Certifié
Union Agricole Méditerranée,Cooperative Grains Alliance,Maroc,Californie,,Olives de Table,108.9566044034174,3201.243121850394,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,Italie,Sfax,,Blé,253.8117980209506,3534.3576064367326,Standard
Ferme Al Baraka,Dairy Meadows,USA,Catalogne,,Bananes,221.48580836643652,3573.0055041471314,Standard
Rungis International,Fattoria Toscana,Espagne,Californie,,Beurre,71.22877439713542,4712.172114335346,Bio Certifié
Rungis International,Ferme Al Baraka,Tunisie,Toscane,,Arabica,9.82237421366603,3705.81688157059,Commerce Équitable
Union Agricole Méditerranée,Hacienda El Sol,Maroc,Californie,,Olives à Huile,187.6505872274859,824.1803382398143,Standard
Union Agricole Méditerranée,Coopérative Oasis,Maroc,São Paulo,,Raisins de Table,175.14164628594347,1267.544836338209,Standard
Fazenda Brasil,Fazenda Brasil,France,Andalousie,,Olives à Huile,74.89591977150612,4177.446636497023,Standard
Domaine Provence Bio,Mercabarna,France,Toscane,,Fromage,49.63191240558504,2546.7208531808365,Standard
Rungis International,Hacienda El Sol,Italie,Meknès-Fès,,Oranges,113.29045831388842,5431.984829876086,Premium
Marché Wholesale Agadir,Cooperative Grains Alliance,Maroc,Souss-Massa,,Riz,145.15257670985957,2147.590362117177,Premium
Domaine Provence Bio,Dairy Meadows,Maroc,Canterbury,,Olives à Huile,-19.63417932051302,3381.94981302375,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Maroc,Sfax,,Robusta,41.39797376586661,10887.876884925252,Premium
Domaine Provence Bio,Hacienda El Sol,Maroc,Souss-Massa,,Lait,127.64562914967227,4395.857412376241,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Maroc,São Paulo,,Arabica,99.70113623468052,2050.327122701433,Standard
Cooperative Grains Alliance,Dairy Meadows,Tunisie,Marrakech-Safi,,Maïs,30.17475853513585,4452.2822016785285,Bio Certifié
Hacienda El Sol,Rungis International,Maroc,Souss-Massa,,Yaourt,74.45740870210118,835.6173690614903,Commerce Équitable
Marché Wholesale Agadir,Rungis International,Espagne,Provence,,Riz,449.60762760797684,3670.2380424771736,Bio Certifié
Dairy Meadows,Domaine Saada,Maroc,São Paulo,,Beurre,244.3076959279026,3033.618543488139,Standard
Green Valley Farm,Fazenda Brasil,Maroc,Souss-Massa,,Olives de Table,559.0446568657665,380.8484837510291,Premium
Union Agricole Méditerranée,Hacienda El Sol,Maroc,Marrakech-Safi,,Olives de Table,276.9216737840656,5732.431316086579,Commerce Équitable
Coopérative Oasis,Cooperative Grains Alliance,USA,Californie,,Pommes,60.649404524669755,-340.1590665687388,Premium
Domaine Saada,Ferme Al Baraka,USA,Île-de-France,,Deglet Nour,81.4390670665466,2670.1992794878333,Standard
Hacienda El Sol,Ferme Al Baraka,Maroc,Californie,,Citrons,253.76944188412568,12319.219767784189,Standard
Dairy Meadows,Rungis International,Espagne,São Paulo,,Raisins de Table,73.5583772158947,2579.4339695641356,Bio Certifié
Mercabarna,Union Agricole Méditerranée,Italie,Île-de-France,,Blé,119.2794767135313,5638.1818266224,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,France,Catalogne,,Beurre,253.72947820106486,3484.303053135236,Premium
Fazenda Brasil,Hacienda El Sol,USA,Souss-Massa,,Riz,47.63214496682933,2361.5277769509466,Bio Certifié
Mercabarna,Union Agricole Méditerranée,France,Souss-Massa,,Pommes de terre,511.94076787653546,2103.925201032395,Commerce Équitable
Rungis International,Dairy Meadows,Maroc,São Paulo,,Raisins de Cuve,-31.833621767426955,3788.5703945282694,Standard
Rungis International,Domaine Saada,Maroc,São Paulo,,Oignons,151.41540118599903,1712.808490970152,Standard
Union Agricole Méditerranée,Green Valley Farm,USA,Californie,,Oignons,279.3447326787185,1807.0873778689108,Premium
Union Agricole Méditerranée,Domaine Saada,Maroc,Provence,,Oignons,1043.1457432649581,5053.859425418683,Bio Certifié
Dairy Meadows,Green Valley Farm,Brésil,Provence,,Raisins de Cuve,63.15805218055415,2364.117425249372,Standard
Cooperative Grains Alliance,Mercabarna,Tunisie,Californie,,Medjool,172.00950778817307,4957.563739405472,Bio Certifié
Domaine Saada,Mercabarna,Brésil,Kansas,,Lait,132.10654388342965,4340.001406983014,Standard
Dairy Meadows,Union Agricole Méditerranée,USA,Kansas,,Tomates,148.6573106667196,2671.545878920185,Standard
Mercabarna,Marché Wholesale Agadir,USA,São Paulo,,Robusta,510.4802656937485,13029.38307588996,Bio Certifié
Mercabarna,Green Valley Farm,USA,Canterbury,,Orge,260.0194144668361,3206.766901618209,Bio Certifié
Coopérative Oasis,Rungis International,Brésil,Toscane,,Arabica,246.60366879220624,3478.4016371921434,Premium
Fazenda Brasil,Union Agricole Méditerranée,Maroc,Californie,,Raisins de Cuve,237.74736405749036,4009.5997166285997,Bio Certifié
Green Valley Farm,Coopérative Oasis,Maroc,Provence,,Raisins de Table,45.06123663254046,1602.2445942733546,Premium
Fazenda Brasil,Domaine Provence Bio,USA,Catalogne,,Raisins de Cuve,205.0706125302638,7761.442234644892,Bio Certifié
Mercabarna,Fattoria Toscana,Maroc,Andalousie,,Mandarines,78.1238813054856,2741.749492469705,Premium
Dairy Meadows,Hacienda El Sol,USA,Catalogne,,Tomates,171.11116241703505,3540.5293378310544,Standard
Ferme Al Baraka,Ferme Al Baraka,Italie,Toscane,,Salades,125.2075605043913,11080.971246107985,Premium
Marché Wholesale Agadir,Hacienda El Sol,Maroc,Californie,,Raisins de Cuve,143.3007094524812,9290.18785856234,Standard
Rungis International,Green Valley Farm,Maroc,Meknès-Fès,,Pommes,630.591358043489,263.9699132532538,Premium
Domaine Provence Bio,Fazenda Brasil,France,Toscane,,Fromage,143.91742839832293,2738.890329910026,Bio Certifié
Rungis International,Dairy Meadows,Espagne,Marrakech-Safi,,Salades,160.49648625448702,1777.605157998506,Standard
Ferme Al Baraka,Green Valley Farm,USA,Souss-Massa,,Bananes,70.76485028135184,2846.5037477350925,Bio Certifié
Domaine Provence Bio,Rungis International,Italie,Sfax,,Pommes,221.50639927934174,3033.3465703938045,Bio Certifié
Rungis International,Mercabarna,Brésil,Canterbury,,Olives à Huile,136.7064559104398,2006.872197666742,Premium
Fattoria Toscana,Coopérative Oasis,Maroc,Toscane,,Olives de Table,118.6099758774612,8493.744821205932,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,USA,Catalogne,,Robusta,36.45778380093705,1956.849334966549,Premium
Cooperative Grains Alliance,Fattoria Toscana,Maroc,Île-de-France,,Medjool,122.83771186551964,5710.808119086678,Standard
Union Agricole Méditerranée,Mercabarna,Italie,Île-de-France,,Robusta,109.75955374066018,3564.6283673228545,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,USA,Toscane,,Pamplemousses,591.9841882931368,4763.79374448178,Standard
Marché Wholesale Agadir,Ferme Al Baraka,Espagne,Andalousie,,Raisins de Table,1320.9881892001067,11656.033872623146,Bio Certifié
Coopérative Oasis,Fazenda Brasil,France,Canterbury,,Bananes,170.19426531804902,2426.026347484454,Bio Certifié
Rungis International,Coopérative Oasis,Brésil,Provence,,Olives à Huile,144.19026387177962,2850.530838854809,Commerce Équitable
Fattoria Toscana,Fazenda Brasil,Italie,Californie,,Lait,52.246495542880716,3795.170426303085,Bio Certifié
Union Agricole Méditerranée,Domaine Provence Bio,Italie,São Paulo,,Olives de Table,81.74042396325795,2738.3890807910984,Bio Certifié
Green Valley Farm,Fattoria Toscana,Espagne,São Paulo,,Raisins de Cuve,228.12411941204,3555.8353092600373,Standard
Fazenda Brasil,Dairy Meadows,Nouvelle-Zélande,Sfax,,Yaourt,229.0548142168182,491.70625139793856,Premium
Domaine Saada,Cooperative Grains Alliance,Maroc,Andalousie,,Medjool,142.0031710035715,1132.0765835399268,Standard
Domaine Provence Bio,Rungis International,USA,São Paulo,,Pamplemousses,114.83064739196563,2627.4373905881566,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,Italie,Île-de-France,,Blé,31.705945909642857,9905.92550336258,Standard
Mercabarna,Hacienda El Sol,France,Toscane,,Yaourt,270.4523072379874,2831.3723045812385,Premium
Fazenda Brasil,Hacienda El Sol,USA,São Paulo,,Raisins de Table,65.99468598941257,5016.068367613318,Premium
Fattoria Toscana,Union Agricole Méditerranée,Maroc,Meknès-Fès,,Raisins de Table,190.4584862746947,1527.3617932972136,Standard
Dairy Meadows,Marché Wholesale Agadir,France,Marrakech-Safi,,Pamplemousses,830.7163472832177,2573.2121480753035,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Maroc,Californie,,Olives à Huile,48.91189045971639,1154.5419358813062,Commerce Équitable
Domaine Saada,Marché Wholesale Agadir,Espagne,Île-de-France,,Pommes,288.6251287378667,5423.1351794814955,Bio Certifié
Marché Wholesale Agadir,Domaine Saada,Maroc,Souss-Massa,,Raisins de Table,91.95900056906436,7177.471676277211,Bio Certifié
Union Agricole Méditerranée,Fattoria Toscana,Italie,Canterbury,,Riz,30.455268306812172,2158.5774882243777,Premium
Rungis International,Cooperative Grains Alliance,Espagne,Catalogne,,Riz,121.0759467605669,2281.7700890636406,Premium
Domaine Saada,Marché Wholesale Agadir,France,Catalogne,,Raisins de Table,250.62895411579626,5198.735672121695,Standard
Green Valley Farm,Green Valley Farm,USA,Provence,,Pommes,121.18128045373899,12646.307939632981,Bio Certifié
Hacienda El Sol,Mercabarna,France,Souss-Massa,,Beurre,164.80414671199776,6270.981476789266,Premium
Cooperative Grains Alliance,Dairy Meadows,Maroc,Andalousie,,Robusta,211.50713769960026,2909.4929585332875,Premium
