produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Adidas Survêtement,Mode,IKEA,-53.50194831460827,Aucune,779,Budget,433
Huile d'Olive Bio,Mode,IKEA,233.47868900811872,Aucune,379,Budget,840
Canapé IKEA Ektorp,Sport,Philips,-9.74258867855793,Aucune,354,Budget,369
Samsung Galaxy S24,Sport,Adidas,327.9185253615668,Aucune,209,Premium,838
Adidas Survêtement,Électronique,Dyson,-116.66460982041434,Aucune,216,Budget,271
Parfum Chanel N°5,Électronique,Lindt,281.26897249222395,Soldes -20%,487,Premium,829
MacBook Air M3,Mode,Nike,260.80885404608466,Promo Flash -25%,639,Standard,260
Parfum Chanel N°5,Sport,Danone,383.72073696702444,Aucune,147,Standard,2087
Yaourt Nature,Électronique,IKEA,47.83169422488855,Aucune,628,Standard,523
Ballon Nike,Mode,Lavazza,531.5388484769773,Aucune,218,Standard,326
Huile d'Olive Bio,Électronique,Terra Bio,287.5569006180304,3 pour 2,204,Standard,271
PlayStation 5,Alimentation,Sony,-149.5895038959216,Aucune,2750,Budget,508
Lampe Philips Hue,Alimentation,Terra Bio,-185.97038572620608,Aucune,-11,Première Commande,81
Adidas Survêtement,Beauté,Philips,-67.99472944422185,2ème à -50%,18,Premium,3163
PlayStation 5,Mode,Nike,1772.523227797249,Soldes -30%,2260,Standard,232
Yaourt Nature,Mode,Chanel,0.22377350036277477,Aucune,537,Standard,479
Café Arabica,Maison,Zara,-112.2608603467788,Aucune,351,Budget,545
Yaourt Nature,Mode,H&M,96.44199937439731,Aucune,591,Premium,293
Samsung Galaxy S24,Électronique,Décathlon,-51.64153282873457,Soldes -30%,368,Standard,500
Vélo Décathlon,Maison,Danone,1279.0901820525962,Aucune,148,Premium,913
Parfum Chanel N°5,Sport,IKEA,1277.0064200870631,Aucune,358,Standard,376
Canapé IKEA Ektorp,Électronique,IKEA,-178.22272610384567,Soldes -50%,137,Standard,304
Parfum Chanel N°5,Électronique,Danone,314.71453546853513,Aucune,2108,Standard,539
iPhone 15 Pro,Sport,Samsung,72.77298436389879,Aucune,418,Premium,1063
Parfum Chanel N°5,Maison,IKEA,-74.2933429042751,Aucune,416,Budget,92
MacBook Air M3,Alimentation,Danone,439.39639168264375,Promo Flash -25%,171,Premium,211
MacBook Air M3,Mode,Chanel,69.17292088867728,Aucune,1029,Premium,568
AirPods Pro,Alimentation,Zara,-66.91893205383498,Aucune,203,Budget,141
