produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Canapé IKEA Ektorp,Mode,Nike,-57.73161397618868,Aucune,138,Premium,2051
Vélo Décathlon,Mode,L'Oréal,542.3421977890603,Soldes -20%,416,Premium,125
H&M T-Shirt,Alimentation,Apple,175.70231142466855,Aucune,125,Premium,576
Crème L'Oréal,Électronique,Philips,870.1311721253601,Aucune,410,Premium,663
H&M T-Shirt,Mode,Sony,444.79119251454415,Aucune,266,Luxe,699
Yaourt Nature,Beauté,Nike,2.8112540783028024,Aucune,403,Luxe,170
PlayStation 5,Mode,Philips,49.83344380552943,Aucune,2044,Premium,248
PlayStation 5,Mode,Sony,57.395051053793,Aucune,525,Budget,475
Lampe Philips Hue,Maison,Sony,175.30920358070367,Aucune,856,Standard,800
Vélo Décathlon,Beauté,Chanel,-30.847023845460413,Aucune,121,Premium,372
Aspirateur Dyson V15,Alimentation,Apple,674.0682505355278,Aucune,2437,Standard,906
Aspirateur Dyson V15,Mode,Lindt,140.3040074737426,Aucune,7,Standard,237
PlayStation 5,Mode,Chanel,-34.085991628567,Aucune,386,Premium,557
Chocolat Lindt,Beauté,Apple,-35.58150739946508,Aucune,52,Premium,146
MacBook Air M3,Beauté,IKEA,309.1426253864438,Aucune,366,Budget,572
Adidas Survêtement,Électronique,Terra Bio,323.626451521371,Soldes -30%,30,Budget,384
Adidas Survêtement,Alimentation,Philips,478.39246054895955,Soldes -20%,492,Premium,727
iPhone 15 Pro,Électronique,Nike,-114.25072675845877,3 pour 2,520,Budget,892
H&M T-Shirt,Sport,Lavazza,1152.827167719464,Aucune,1011,Luxe,553
Adidas Survêtement,Sport,Nike,143.8145723585424,Aucune,648,Budget,344
Yaourt Nature,Beauté,Danone,84.63580536343628,Aucune,409,Premium,1311
AirPods Pro,Mode,Lavazza,145.82605460358994,Aucune,61,Budget,-23
iPhone 15 Pro,Alimentation,Apple,1326.4446306739637,Aucune,154,Standard,373
Ballon Nike,Mode,Sony,-34.38840851981789,Soldes -30%,514,Premium,16
Chocolat Lindt,Beauté,Décathlon,-29.960769770607413,Aucune,-17,Budget,372
Café Arabica,Alimentation,Philips,26.437856972401907,Soldes -20%,65,Premium,283
Parfum Chanel N°5,Alimentation,Apple,6.223766987359227,Aucune,319,Budget,398
Samsung Galaxy S24,Mode,Adidas,381.55246984868234,Soldes -30%,437,Luxe,1814
Chocolat Lindt,Maison,Décathlon,-145.57921246590723,Aucune,566,Standard,243
