produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
H&M T-Shirt,Électronique,Samsung,-48.85203712900375,Aucune,402,Premium,179
PlayStation 5,Électronique,IKEA,213.6842555599026,Promo Flash -25%,323,Budget,216
Chocolat Lindt,Électronique,Nike,1331.9992289530296,Soldes -30%,198,Premium,113
Chocolat Lindt,Sport,H&M,242.73142011538684,Aucune,460,Premium,1163
Zara Veste Hiver,Beauté,Terra Bio,446.44486614164737,Aucune,314,Premium,193
Parfum Chanel N°5,Beauté,Décathlon,-74.18821286140953,Aucune,475,Standard,1221
Yaourt Nature,Beauté,Sony,701.7872301408008,Aucune,1074,Standard,1913
H&M T-Shirt,Alimentation,Chanel,127.47011265628544,Aucune,482,Premium,371
Adidas Survêtement,Mode,Danone,44.00263455027112,Soldes -30%,174,Premium,1821
Crème L'Oréal,Sport,Terra Bio,581.4934609719892,Aucune,369,Premium,511
MacBook Air M3,Mode,Danone,501.59951511024224,Aucune,409,Standard,449
Yaourt Nature,Alimentation,Terra Bio,-50.328909465096714,Aucune,605,Budget,423
Huile d'Olive Bio,Beauté,Nike,54.07838705341866,Aucune,600,Standard,667
Ballon Nike,Sport,Chanel,7.150440747587403,Soldes -20%,1609,Standard,210
Parfum Chanel N°5,Alimentation,Danone,-122.62201868635901,Aucune,178,Budget,593
Lampe Philips Hue,Électronique,Décathlon,-23.706302564815147,Promo Flash -25%,529,Premium,234
Chocolat Lindt,Alimentation,Sony,340.77289393937383,Aucune,33,Budget,647
Ballon Nike,Mode,Zara,498.83414229931634,Black Friday -40%,317,Standard,282
Vélo Décathlon,Électronique,Nike,342.61450296083035,Aucune,130,Luxe,1523
Canapé IKEA Ektorp,Beauté,Adidas,1063.8550204863732,2ème à -50%,390,Premium,724
Adidas Survêtement,Électronique,Apple,112.4489604193032,Soldes -30%,2405,Budget,4909
Ballon Nike,Maison,L'Oréal,-30.08348568267627,3 pour 2,212,Standard,42
Ballon Nike,Beauté,Apple,781.4526575521543,Aucune,827,Standard,810
Vélo Décathlon,Beauté,Zara,-66.24470098067036,Soldes -20%,79,Budget,381
PlayStation 5,Mode,Zara,76.04518529209307,Aucune,410,Standard,2234
iPhone 15 Pro,Maison,Apple,390.3097650635708,Promo Flash -25%,351,Luxe,476
Yaourt Nature,Électronique,Nike,193.78433263826452,Aucune,325,Premium,951
Lampe Philips Hue,Mode,Dyson,75.81556479309792,Aucune,713,Budget,220
Samsung Galaxy S24,Maison,Apple,530.1153889711065,Aucune,180,Budget,209
